timestamp,voltage,amperage,mAhdrawn,rssi,RC0,RC1,RC2,RC3,RC4,RC5,RC6,RC7,RC8,RC9,RC10,RC11,Debug0,Debug1,Debug2,Debug3
1442027699460,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027699563,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027699664,0,-9.75,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027699765,0,-9.75,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027699871,0,-9.75,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027699971,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027700073,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027700173,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027700276,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027700378,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027700483,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027700589,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027700689,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027700790,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027700891,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027700993,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027701095,0,-9.75,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027701197,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027701299,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027701400,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027701501,0,-9.75,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027701605,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027701707,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027701810,0,-9.75,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027701910,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027702013,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027702116,0,-9.75,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027702218,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027702319,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027702421,0,-9.75,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027702523,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027702625,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027702727,0,-9.75,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027702831,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027702934,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027703037,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027703140,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027703240,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027703345,0,-9.75,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027703448,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027703551,0,-9.75,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027703652,0,-9.75,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027703757,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027703857,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027703958,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027704061,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027704163,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027704264,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027704369,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027704470,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027704571,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027704674,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027704774,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027704875,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027704977,0,-9.75,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027705078,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027705181,0,-9.75,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027705281,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027705382,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027705486,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027705589,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027705695,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027705798,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027705899,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027706001,0,-9.75,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027706105,0,-9.77,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027706206,0,-9.75,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
1442027706309,0,-9.75,0,511,1500,1500,1500,885,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0
timestamp,voltage,amperage,mAhdrawn,rssi,Debug0,Debug1,Debug2,Debug3
1442027782543,12.5,0.67,0,974,0,0,0,0
1442027782645,12.5,0.65,0,974,0,0,0,0
1442027782746,12.5,0.65,0,974,0,0,0,0
1442027782848,12.5,0.65,0,973,0,0,0,0
1442027782949,12.5,0.65,0,973,0,0,0,0
1442027783051,12.5,0.65,0,974,0,0,0,0
1442027783151,12.5,0.65,0,974,0,0,0,0
1442027783253,12.5,0.65,0,973,0,0,0,0
1442027783354,12.5,0.65,0,974,0,0,0,0
1442027783455,12.5,0.65,0,973,0,0,0,0
1442027783558,12.5,0.7,0,974,0,0,0,0
1442027783660,12.5,0.67,0,974,0,0,0,0
1442027783760,12.5,0.67,0,973,0,0,0,0
1442027783862,12.5,0.65,0,974,0,0,0,0
1442027783963,12.5,0.65,0,974,0,0,0,0
1442027784064,12.5,0.65,0,974,0,0,0,0
1442027784165,12.5,0.65,0,974,0,0,0,0
1442027784265,12.5,0.67,0,974,0,0,0,0
1442027784368,12.5,0.67,0,974,0,0,0,0
1442027784471,12.5,0.65,0,974,0,0,0,0
1442027784573,12.5,0.67,0,973,0,0,0,0
1442027784673,12.5,0.7,0,973,0,0,0,0
1442027784774,12.5,0.67,0,974,0,0,0,0
1442027784879,12.5,0.65,0,973,0,0,0,0
1442027784980,12.5,0.67,0,974,0,0,0,0
1442027785081,12.5,0.67,0,974,0,0,0,0
1442027785182,12.5,0.65,0,973,0,0,0,0
1442027785283,12.5,0.65,0,973,0,0,0,0
1442027785383,12.5,0.65,0,973,0,0,0,0
1442027785484,12.5,0.65,0,974,0,0,0,0
1442027785585,12.5,0.65,0,973,0,0,0,0
1442027785687,12.5,0.65,0,974,0,0,0,0
1442027785792,12.5,0.65,0,974,0,0,0,0
1442027785897,12.5,0.65,0,973,0,0,0,0
1442027786000,12.5,0.65,0,974,0,0,0,0
1442027786101,12.5,0.65,0,973,0,0,0,0
1442027786203,12.5,0.67,0,974,0,0,0,0
1442027786307,12.5,0.65,0,974,0,0,0,0
1442027786410,12.5,0.65,0,979,0,0,0,0
1442027786513,12.5,0.65,0,979,0,0,0,0
1442027786615,12.5,0.65,0,979,0,0,0,0
1442027786716,12.5,0.65,0,979,0,0,0,0
1442027786817,12.5,0.67,0,979,0,0,0,0
1442027786922,12.5,0.65,0,979,0,0,0,0
1442027787024,12.5,0.67,0,974,0,0,0,0
1442027787126,12.5,0.65,0,973,0,0,0,0
1442027787230,12.5,0.67,0,974,0,0,0,0
1442027787335,12.5,0.67,0,973,0,0,0,0
1442027787438,12.5,0.67,0,973,0,0,0,0
1442027787539,12.5,0.67,0,974,0,0,0,0
1442027787643,12.5,0.65,0,974,0,0,0,0
1442027787747,12.5,0.65,0,974,0,0,0,0
1442027787849,12.5,0.65,0,974,0,0,0,0
1442027787954,12.5,0.65,0,979,0,0,0,0
1442027788055,12.5,0.67,0,982,0,0,0,0
1442027788157,12.5,0.67,0,983,0,0,0,0
1442027788260,12.5,0.67,0,982,0,0,0,0
1442027788364,12.5,0.7,0,983,0,0,0,0
1442027788465,12.5,0.67,0,983,0,0,0,0
1442027788566,12.5,0.67,0,983,0,0,0,0
1442027788668,12.5,0.65,0,983,0,0,0,0
1442027788769,12.5,0.65,0,983,0,0,0,0
1442027788871,12.5,0.65,0,982,0,0,0,0
1442027788972,12.5,0.65,0,983,0,0,0,0
1442027789077,12.5,0.65,0,983,0,0,0,0
1442027789178,12.5,0.65,0,982,0,0,0,0
1442027789279,12.5,0.65,0,983,0,0,0,0
1442027789385,12.5,0.65,0,983,0,0,0,0
1442027789487,12.5,0.65,0,983,0,0,0,0
1442027789588,12.5,0.65,0,982,0,0,0,0
1442027789690,12.5,0.65,0,983,0,0,0,0
1442027789793,12.5,0.65,0,983,0,0,0,0
1442027789895,12.5,0.65,0,983,0,0,0,0
1442027789997,12.5,0.67,0,982,0,0,0,0
1442027790100,12.5,0.65,0,983,0,0,0,0
1442027790201,12.5,0.65,0,983,0,0,0,0
1442027790307,12.5,0.65,0,983,0,0,0,0
1442027790410,12.5,0.67,0,982,0,0,0,0
1442027790510,12.5,0.65,0,982,0,0,0,0
1442027790611,12.5,0.65,0,983,0,0,0,0
1442027790716,12.5,0.65,0,983,0,0,0,0
1442027790817,12.5,0.65,0,983,0,0,0,0
1442027790920,12.5,0.65,0,983,0,0,0,0
1442027791023,12.5,0.65,0,983,0,0,0,0
1442027791124,12.5,0.65,0,983,0,0,0,0
1442027791228,12.5,0.65,0,983,0,0,0,0
1442027791331,12.5,0.67,0,982,0,0,0,0
1442027791432,12.5,0.67,0,983,0,0,0,0
1442027791536,12.5,0.67,0,982,0,0,0,0
1442027791637,12.5,0.67,0,983,0,0,0,0
1442027791740,12.5,0.65,0,982,0,0,0,0
1442027791843,12.5,0.67,0,983,0,0,0,0
1442027791944,12.5,0.65,0,982,0,0,0,0
1442027792045,12.5,0.65,0,983,0,0,0,0
1442027792146,12.5,0.65,0,983,0,0,0,0
1442027792249,12.5,0.65,0,983,0,0,0,0
1442027792350,12.5,0.65,0,982,0,0,0,0
1442027792451,12.5,0.65,0,983,0,0,0,0
1442027792552,12.5,0.65,0,982,0,0,0,0
1442027792657,12.5,0.65,0,983,0,0,0,0
1442027792760,12.5,0.65,0,982,0,0,0,0
1442027792863,12.5,0.65,0,983,0,0,0,0
1442027792965,12.5,0.65,0,983,0,0,0,0
1442027793069,12.5,0.65,0,983,0,0,0,0
1442027793172,12.5,0.67,0,982,0,0,0,0
1442027793273,12.5,0.65,0,983,0,0,0,0
1442027793378,12.5,0.65,0,983,0,0,0,0
1442027793479,12.5,0.65,0,982,0,0,0,0
1442027793581,12.5,0.65,0,983,0,0,0,0
1442027793685,12.5,0.65,0,983,0,0,0,0
1442027793789,12.5,0.65,0,983,0,0,0,0
1442027793890,12.5,0.65,0,982,0,0,0,0
1442027793994,12.5,0.65,0,983,0,0,0,0
1442027794095,12.4,0.65,0,983,0,0,0,0
1442027794199,12.4,0.65,0,982,0,0,0,0
1442027794303,12.4,0.65,0,983,0,0,0,0
1442027794408,12.4,0.65,0,982,0,0,0,0
1442027794509,12.4,0.65,0,977,0,0,0,0
1442027794610,12.4,0.65,0,977,0,0,0,0
1442027794711,12.4,0.65,0,979,0,0,0,0
1442027794813,12.4,0.65,0,979,0,0,0,0
1442027794915,12.4,0.65,0,979,0,0,0,0
1442027795019,12.4,0.65,0,979,0,0,0,0
1442027795124,12.4,0.65,0,977,0,0,0,0
1442027795225,12.4,0.65,0,979,0,0,0,0
1442027795330,12.4,0.65,0,977,0,0,0,0
1442027795432,12.4,0.67,0,977,0,0,0,0
1442027795535,12.4,0.67,0,979,0,0,0,0
1442027795640,12.4,0.65,0,979,0,0,0,0
1442027795744,12.4,0.65,0,979,0,0,0,0
1442027795845,12.4,0.65,0,979,0,0,0,0
1442027795947,12.4,0.65,0,979,0,0,0,0
1442027796050,12.4,0.65,0,977,0,0,0,0
1442027796150,12.4,0.65,0,979,0,0,0,0
1442027796253,12.4,0.65,0,979,0,0,0,0
1442027796355,12.4,0.67,0,979,0,0,0,0
1442027796460,12.4,0.7,0,979,0,0,0,0
1442027796562,12.4,0.65,0,979,0,0,0,0
1442027796664,12.4,0.65,0,977,0,0,0,0
1442027796769,12.4,0.65,0,979,0,0,0,0
1442027796873,12.4,0.65,0,979,0,0,0,0
1442027796974,12.4,0.65,0,979,0,0,0,0
1442027797079,12.4,0.62,0,979,0,0,0,0
1442027797183,12.4,0.62,0,979,0,0,0,0
1442027797288,12.4,0.62,0,979,0,0,0,0
1442027797389,12.4,0.62,0,979,0,0,0,0
1442027797489,12.4,0.65,0,979,0,0,0,0
1442027797592,12.4,0.65,0,977,0,0,0,0
1442027797694,12.4,0.67,0,979,0,0,0,0
1442027797797,12.4,0.67,0,974,0,0,0,0
1442027797898,12.4,0.67,0,974,0,0,0,0
1442027798001,12.4,0.67,0,974,0,0,0,0
1442027798106,12.4,0.67,0,974,0,0,0,0
1442027798207,12.4,0.65,0,974,0,0,0,0
1442027798307,12.4,0.65,0,974,0,0,0,0
1442027798408,12.4,0.65,0,973,0,0,0,0
1442027798510,12.4,0.65,0,974,0,0,0,0
1442027798610,12.4,0.65,0,974,0,0,0,0
1442027798711,12.4,0.65,0,974,0,0,0,0
1442027798811,12.4,0.65,0,974,0,0,0,0
1442027798912,12.4,0.65,0,973,0,0,0,0
1442027799014,12.4,0.65,0,974,0,0,0,0
1442027799115,12.4,0.65,0,973,0,0,0,0
1442027799216,12.4,0.65,0,974,0,0,0,0
1442027799317,12.4,0.65,0,974,0,0,0,0
1442027799419,12.4,0.67,0,973,0,0,0,0
1442027799520,12.4,0.65,0,974,0,0,0,0
1442027799623,12.4,0.65,0,974,0,0,0,0
1442027799727,12.4,0.65,0,974,0,0,0,0
1442027799828,12.4,0.65,0,974,0,0,0,0
1442027799929,12.4,0.65,0,973,0,0,0,0
1442027800033,12.4,0.65,0,974,0,0,0,0
1442027800133,12.4,0.65,0,974,0,0,0,0
1442027800239,12.4,0.65,0,974,0,0,0,0
1442027800342,12.4,0.65,0,973,0,0,0,0
1442027800444,12.4,0.65,0,974,0,0,0,0
1442027800551,12.4,0.65,0,973,0,0,0,0
1442027800657,12.4,0.67,0,973,0,0,0,0
1442027800759,12.4,0.67,0,973,0,0,0,0
1442027800861,12.4,0.65,0,974,0,0,0,0
1442027800961,12.4,0.65,0,974,0,0,0,0
1442027801066,12.4,0.65,0,974,0,0,0,0
1442027801169,12.4,0.65,0,974,0,0,0,0
1442027801271,12.4,0.65,0,973,0,0,0,0
1442027801376,12.4,0.65,0,974,0,0,0,0
1442027801479,12.4,0.65,0,974,0,0,0,0
1442027801580,12.4,0.65,0,973,0,0,0,0
1442027801682,12.4,0.65,0,974,0,0,0,0
1442027801784,12.4,0.65,0,974,0,0,0,0
1442027801886,12.4,0.65,0,973,0,0,0,0
1442027801987,12.4,0.65,0,974,0,0,0,0
1442027802088,12.4,0.65,0,974,0,0,0,0
1442027802192,12.4,0.65,0,974,0,0,0,0
1442027802293,12.4,0.65,0,974,0,0,0,0
1442027802395,12.4,0.65,0,973,0,0,0,0
1442027802496,12.4,0.65,0,974,0,0,0,0
1442027802597,12.4,0.65,0,974,0,0,0,0
1442027802699,12.4,0.67,0,974,0,0,0,0
1442027802803,12.4,0.65,0,974,0,0,0,0
1442027802906,12.4,0.65,0,974,0,0,0,0
1442027803009,12.4,0.65,0,974,0,0,0,0
1442027803114,12.4,0.65,0,974,0,0,0,0
1442027803217,12.4,0.65,0,973,0,0,0,0
1442027803318,12.4,0.65,0,974,0,0,0,0
1442027803421,12.4,0.67,0,973,0,0,0,0
1442027803522,12.4,0.65,0,974,0,0,0,0
1442027803623,12.4,0.65,0,969,0,0,0,0
1442027803725,12.4,0.65,0,970,0,0,0,0
1442027803826,12.4,0.65,0,970,0,0,0,0
1442027803927,12.4,0.65,0,970,0,0,0,0
1442027804030,12.4,0.65,0,970,0,0,0,0
1442027804132,12.4,0.65,0,969,0,0,0,0
1442027804233,12.4,0.65,0,970,0,0,0,0
1442027804334,12.4,0.65,0,970,0,0,0,0
1442027804437,12.4,0.65,0,970,0,0,0,0
1442027804538,12.4,0.65,0,969,0,0,0,0
1442027804640,12.4,0.65,0,970,0,0,0,0
1442027804740,12.4,0.65,0,970,0,0,0,0
1442027804842,12.4,0.65,0,969,0,0,0,0
1442027804943,12.4,0.67,0,969,0,0,0,0
1442027805044,12.4,0.65,0,970,0,0,0,0
1442027805145,12.4,0.65,0,970,0,0,0,0
1442027805246,12.4,0.62,0,969,0,0,0,0
1442027805347,12.4,0.65,0,970,0,0,0,0
1442027805451,12.4,0.65,0,970,0,0,0,0
1442027805552,12.4,0.65,0,970,0,0,0,0
1442027805654,12.4,0.65,0,970,0,0,0,0
1442027805757,12.4,0.65,0,969,0,0,0,0
1442027805859,12.4,0.65,0,970,0,0,0,0
1442027805960,12.4,0.65,0,970,0,0,0,0
1442027806064,12.4,0.65,0,970,0,0,0,0
1442027806169,12.4,0.65,0,969,0,0,0,0
1442027806272,12.4,0.65,0,970,0,0,0,0
1442027806373,12.4,0.65,0,969,0,0,0,0
1442027806475,12.4,0.65,0,970,0,0,0,0
1442027806576,12.4,0.65,0,969,0,0,0,0
1442027806677,12.4,0.65,0,969,0,0,0,0
1442027806778,12.4,0.65,0,970,0,0,0,0
1442027806880,12.4,0.65,0,969,0,0,0,0
1442027806981,12.4,0.65,0,970,0,0,0,0
1442027807083,12.4,0.65,0,970,0,0,0,0
1442027807187,12.4,0.65,0,970,0,0,0,0
1442027807288,12.4,0.62,0,970,0,0,0,0
1442027807390,12.4,0.65,0,970,0,0,0,0
1442027807491,12.4,0.65,0,969,0,0,0,0
